505	 10.11374	 9.88351	-22.43137	-23.28917	 8.32219	 8.32033	 9.18768	 9.15695	-2.39336	-2.36138	-1.99171	-4.13661	
506	 9.98724	 9.64438	-22.83661	-23.84317	 8.91235	 8.91034	 9.50596	 9.49452	-2.81467	-2.76700	-4.06118	-6.65859	
507	 9.77738	 9.32134	-23.30833	-24.34479	 9.53699	 9.53563	 9.84220	 9.84868	-3.28267	-3.21698	-6.56006	-9.83627	
508	 9.49871	 8.96232	-23.79949	-24.74567	 10.11823	 10.11791	 10.15699	 10.17694	-3.73409	-3.65029	-9.07053	-13.21423	
509	 9.10981	 8.52219	-24.32791	-25.09675	 10.74358	 10.74477	 10.49691	 10.52669	-4.24571	-4.14189	-12.03642	-17.51265	
510	 8.65494	 8.04800	-24.82004	-25.40846	 11.33499	 11.33771	 10.82037	 10.85488	-4.75034	-4.62688	-14.98119	-22.28969	
511	 8.13341	 7.52922	-25.28125	-25.72451	 11.90240	 11.90621	 11.13748	 11.17318	-5.24431	-5.10050	-17.67301	-27.43327	
512	 7.49898	 6.92178	-25.74260	-26.06265	 12.50110	 12.50556	 11.47396	 11.50701	-5.78673	-5.62093	-21.60142	-32.82890	
513	 6.84179	 6.30632	-26.14173	-26.38514	 13.04419	 13.04818	 11.78752	 11.81649	-6.28696	-6.09947	-27.25209	-36.15058	
514	 6.08385	 5.60780	-26.54038	-26.72615	 13.60908	 13.61129	 12.11449	 12.13782	-6.82347	-6.61250	-35.41067	-38.51205	
515	 5.32506	 4.91152	-26.88205	-27.03480	 14.12593	 14.12485	 12.41488	 12.43339	-7.32345	-7.08933	-42.93839	-41.62306	
516	 4.50841	 4.16040	-27.15191	-27.30745	 14.63608	 14.62934	 12.72245	 12.73872	-7.81517	-7.55447	-49.56476	-45.92665	
517	 3.72417	 3.42404	-27.32199	-27.49878	 15.10328	 15.08995	 12.99184	 13.00593	-8.27172	-7.98455	-55.62963	-51.21998	
518	 2.91025	 2.64518	-27.31386	-27.56498	 15.56026	 15.53848	 13.25795	 13.27009	-8.70970	-8.39211	-61.25692	-57.00114	
519	 2.16262	 1.89889	-27.09875	-27.46050	 15.96899	 15.94019	 13.46750	 13.47040	-9.09497	-8.74824	-66.53161	-62.83694	
520	 1.39673	 1.11484	-26.58743	-27.11867	 16.36780	 16.33315	 13.64618	 13.62945	-9.45177	-9.07593	-71.59732	-68.63033	
521	 0.67583	 0.37365	-25.83446	-26.55465	 16.71884	 16.67995	 13.77666	 13.73340	-9.74291	-9.34396	-75.81893	-73.52567	
522	-0.03999	-0.36683	-24.83849	-25.75329	 17.04614	 17.00621	 13.84611	 13.76361	-9.98149	-9.56897	-79.58470	-77.83997	
523	-0.82658	-1.16130	-23.61235	-24.69558	 17.37687	 17.33533	 13.88666	 13.76613	-10.19280	-9.77527	-83.03155	-81.49771	
524	-1.57949	-1.91631	-22.29859	-23.50727	 17.67213	 17.63108	 13.86335	 13.70109	-10.33376	-9.92565	-85.83406	-84.05727	
525	-2.40051	-2.72865	-20.83869	-22.12425	 17.97641	 17.93502	 13.80370	 13.60457	-10.44065	-10.05326	-88.25542	-85.94472	
526	-3.20806	-3.52243	-19.45460	-20.75836	 18.26751	 18.22413	 13.73156	 13.50944	-10.52189	-10.15989	-90.03828	-87.34647	
527	-4.03819	-4.33832	-17.98714	-19.28111	 18.56036	 18.51514	 13.61844	 13.37369	-10.55551	-10.22952	-90.96469	-88.22798	
528	-4.87603	-5.16262	-16.52671	-17.78302	 18.85772	 18.80976	 13.48868	 13.22761	-10.56310	-10.27746	-91.21714	-88.64807	
529	-5.73438	-6.00925	-15.15036	-16.34042	 19.17428	 19.12219	 13.36961	 13.10340	-10.58274	-10.33484	-91.30453	-88.89853	
530	-6.57369	-6.83888	-13.73644	-14.86101	 19.49215	 19.43615	 13.22293	 12.94885	-10.56089	-10.35588	-90.51001	-88.34111	
531	-7.42620	-7.68301	-12.42489	-13.46908	 19.83653	 19.77580	 13.09555	 12.82204	-10.56740	-10.39967	-89.71422	-87.69138	
532	-8.25217	-8.50179	-11.06798	-12.04318	 20.18753	 20.12222	 12.94554	 12.66827	-10.54211	-10.41400	-88.01845	-86.14271	
533	-9.06776	-9.31061	-9.73726	-10.64691	 20.55937	 20.48920	 12.79687	 12.51687	-10.52471	-10.43268	-85.89473	-84.09856	
534	-9.89003	-10.12487	-8.52563	-9.36244	 20.96569	 20.89044	 12.67373	 12.39754	-10.55613	-10.49255	-83.90142	-82.13303	
535	-10.68050	-10.90753	-7.25309	-8.03518	 21.38622	 21.30577	 12.53115	 12.25328	-10.57343	-10.53663	-81.02275	-79.20222	
536	-11.45201	-11.66902	-6.12940	-6.85305	 21.83070	 21.74525	 12.41629	 12.14257	-10.64373	-10.62548	-78.36229	-76.46975	
537	-12.21454	-12.42126	-4.91421	-5.59532	 22.30658	 22.21560	 12.28097	 12.00621	-10.71702	-10.71359	-74.88496	-72.74832	
538	-12.96249	-13.15763	-3.72474	-4.36899	 22.81258	 22.71582	 12.14826	 11.87245	-10.82613	-10.83053	-71.20687	-68.64110	
539	-13.71340	-13.89215	-2.68892	-3.28845	 23.35863	 23.25662	 12.04479	 11.77660	-11.00343	-11.00830	-67.80852	-64.85513	
540	-14.43162	-14.59571	-1.55951	-2.13174	 23.92616	 23.81805	 11.91566	 11.64701	-11.19247	-11.19168	-63.98320	-59.98151	
541	-15.15458	-15.29612	-0.61801	-1.15348	 24.53443	 24.42141	 11.82073	 11.56442	-11.45337	-11.44057	-60.47829	-55.44757	
542	-15.84332	-15.96757	 0.44808	-0.06649	 25.16297	 25.04415	 11.69061	 11.43457	-11.72895	-11.69893	-57.57074	-49.11520	
543	-16.50968	-16.62346	 1.54806	 1.05133	 25.81576	 25.69122	 11.54212	 11.27791	-12.03955	-11.98941	-59.24866	-38.31080	
544	-17.36474	-17.40214	-2.14891	-2.55953	 26.82531	 26.81730	 12.67327	 12.48296	-12.98142	-13.06118	-79.64202	 5.79629	
545	-18.11546	-18.10494	-0.70774	-1.98710	 27.77762	 27.61459	 12.79797	 12.18768	-14.25808	-14.55899	-42.76167	-30.89989	
546	-18.70170	-18.73777	-0.51574	-1.80944	 28.55526	 28.36401	 12.91653	 12.27001	-14.77729	-15.09518	-42.16107	-35.32294	
547	-19.27817	-19.36536	-0.28803	-1.72172	 29.38974	 29.19707	 13.04626	 12.32270	-15.33334	-15.68654	-43.44609	-36.64133	
548	-19.84708	-19.98754	-0.18916	-1.67696	 30.22176	 30.03876	 13.17886	 12.41248	-15.91807	-16.28492	-45.10760	-38.92406	
549	-20.39659	-20.58500	-0.09458	-1.69240	 31.08343	 30.91263	 13.30564	 12.47748	-16.50795	-16.89340	-46.83764	-40.30420	
550	-20.93923	-21.17602	-0.12379	-1.78002	 31.94534	 31.80124	 13.43911	 12.57726	-17.12863	-17.51610	-48.88680	-42.43776	
551	-21.47072	-21.75010	-0.22156	-1.93387	 32.82169	 32.70805	 13.56969	 12.68193	-17.76150	-18.14478	-51.04615	-44.56985	
552	-21.98518	-22.29666	-0.33983	-2.12313	 33.71395	 33.62869	 13.68350	 12.75987	-18.37734	-18.75813	-52.98215	-46.12174	
553	-22.49622	-22.83501	-0.58671	-2.38847	 34.60704	 34.56056	 13.79848	 12.87249	-19.01593	-19.37919	-55.24349	-48.36648	
554	-22.98367	-23.33908	-0.85579	-2.66835	 35.49230	 35.48538	 13.88960	 12.95564	-19.61709	-19.96434	-57.20047	-50.07598	
555	-23.47549	-23.84054	-1.25453	-3.00963	 36.38986	 36.42838	 13.97564	 13.07063	-20.23913	-20.55633	-59.52256	-52.46066	
556	-23.95752	-24.32292	-1.72452	-3.36880	 37.28686	 37.37053	 14.04111	 13.18224	-20.84411	-21.12593	-61.88765	-54.91394	
557	-24.42004	-24.77813	-2.20386	-3.71336	 38.17429	 38.30123	 14.07415	 13.25407	-21.40047	-21.65029	-63.87734	-56.83581	
558	-24.87988	-25.22265	-2.78481	-4.06905	 39.06193	 39.22344	 14.08861	 13.34425	-21.95372	-22.16132	-66.30811	-59.41909	
559	-25.32145	-25.64267	-3.38818	-4.39787	 39.93116	 40.11581	 14.07348	 13.41447	-22.46688	-22.63239	-68.78545	-62.05604	
560	-25.74583	-26.04249	-3.95607	-4.69850	 40.79138	 40.98924	 14.02035	 13.42980	-22.92438	-23.05547	-70.81784	-64.14452	
561	-26.16275	-26.42966	-4.55124	-4.97120	 41.64583	 41.84312	 13.94073	 13.43987	-23.36068	-23.45632	-73.35442	-66.84325	
562	-26.55505	-26.79243	-5.06980	-5.21598	 42.46960	 42.65893	 13.82466	 13.39089	-23.73255	-23.80292	-75.39286	-68.97659	
563	-26.93583	-27.14111	-5.56349	-5.42686	 43.27917	 43.45319	 13.68278	 13.32632	-24.07467	-24.12459	-77.93958	-71.66800	
564	-27.29200	-27.46612	-5.97705	-5.60855	 44.05031	 44.20683	 13.51541	 13.22592	-24.36449	-24.40368	-80.46781	-74.31850	
565	-27.62719	-27.77291	-6.30396	-5.78140	 44.78654	 44.92695	 13.31802	 13.07303	-24.59915	-24.63619	-82.42766	-76.36269	
566	-27.94620	-28.06374	-6.56803	-5.92673	 45.49938	 45.62400	 13.10240	 12.90697	-24.80001	-24.84345	-84.84737	-78.86674	
567	-28.24036	-28.33324	-6.75937	-6.06458	 46.16198	 46.27473	 12.86673	 12.70521	-24.95174	-25.00655	-86.67589	-80.75409	
568	-28.51482	-28.58418	-6.88981	-6.17683	 46.79413	 46.89667	 12.62049	 12.50412	-25.07203	-25.14610	-88.91263	-83.03558	
569	-28.76948	-28.81756	-6.96815	-6.27509	 47.38964	 47.48486	 12.35988	 12.29535	-25.15845	-25.25613	-91.01942	-85.16892	
570	-28.99981	-29.02964	-7.01327	-6.36559	 47.92750	 48.01896	 12.09137	 12.07926	-25.21316	-25.33321	-92.54414	-86.71017	
571	-29.21253	-29.22504	-7.01978	-6.43438	 48.43840	 48.52724	 11.81712	 11.88148	-25.24658	-25.39339	-94.37340	-88.54096	
572	-29.40374	-29.40099	-7.01389	-6.49707	 48.89347	 48.98223	 11.54861	 11.68109	-25.25960	-25.42952	-95.65365	-89.82105	
573	-29.57451	-29.55701	-6.98261	-6.53921	 49.31282	 49.40191	 11.30021	 11.49809	-25.25901	-25.45311	-97.17111	-91.32691	
574	-29.72657	-29.69462	-6.94284	-6.57127	 49.68818	 49.77854	 11.07477	 11.31972	-25.24789	-25.46307	-98.50150	-92.64350	
575	-29.85876	-29.81214	-6.90846	-6.60034	 50.00592	 50.09857	 10.87374	 11.14919	-25.22867	-25.46373	-99.37522	-93.50863	
576	-29.97288	-29.90914	-6.86527	-6.61577	 50.28497	 50.37959	 10.70282	 11.00198	-25.20526	-25.46062	-100.36470	-94.48461	
577	-30.07012	-29.98447	-6.82634	-6.62606	 50.51435	 50.61095	 10.56022	 10.87624	-25.17488	-25.46053	-101.15823	-95.26687	
578	-30.15359	-30.03551	-6.79902	-6.63620	 50.68844	 50.78705	 10.44547	 10.77285	-25.12113	-25.48538	-101.61773	-95.72079	
579	-30.23058	-30.05425	-6.77418	-6.63961	 50.81723	 50.91718	 10.36407	 10.69966	-25.00125	-25.58170	-102.06354	-96.16006	
580	-30.32481	-30.01762	-6.76108	-6.64292	 50.89249	 50.99339	 10.31386	 10.65397	-24.62986	-25.93779	-102.26531	-96.35936	
581	-29.83571	-30.52583	-6.75550	-6.64315	 50.91871	 51.01987	 10.29754	 10.63926	-24.09529	-26.46715	-102.36436	-96.45687	
582	-29.77241	-30.83888	-7.02395	-7.04411	 50.81531	 50.93217	 10.27040	 10.61913	-23.83237	-26.31797	-101.99932	-96.36454	
583	-29.23692	-31.57589	-7.24103	-7.33607	 50.73409	 50.85924	 10.24678	 10.59292	-23.63166	-26.20498	-101.70718	-96.31869	
584	-29.53631	-31.53212	-7.51586	-7.67698	 50.63440	 50.76619	 10.21290	 10.54962	-23.38970	-26.07259	-101.32361	-96.25655	
585	-30.35688	-30.97270	-7.79401	-7.99941	 50.53660	 50.67209	 10.17246	 10.49571	-23.15496	-25.95038	-100.90077	-96.15735	
586	-30.59482	-30.94850	-8.01822	-8.24778	 50.45964	 50.59656	 10.13439	 10.44522	-22.97078	-25.86007	-100.52229	-96.03431	
587	-30.80609	-31.01138	-8.29955	-8.54905	 50.36492	 50.50223	 10.07872	 10.37293	-22.74336	-25.75658	-99.98641	-95.81002	
588	-30.95171	-31.09132	-8.52464	-8.78394	 50.29027	 50.42704	 10.02714	 10.30767	-22.56257	-25.68145	-99.49969	-95.56511	
589	-31.12309	-31.21050	-8.80494	-9.07080	 50.19834	 50.33360	 9.95325	 10.21659	-22.33658	-25.59741	-98.81020	-95.16760	
590	-31.29074	-31.34385	-9.08285	-9.35053	 50.10793	 50.24097	 9.86834	 10.11467	-22.10899	-25.52494	-98.02295	-94.66048	
591	-31.42512	-31.45842	-9.30261	-9.56918	 50.03671	 50.16756	 9.79216	 10.02515	-21.92454	-25.47589	-97.31841	-94.17135	
592	-31.59551	-31.61017	-9.57304	-9.83580	 49.94911	 50.07679	 9.68629	 9.90303	-21.68926	-25.42684	-96.34021	-93.45150	
593	-31.77008	-31.77077	-9.83757	-10.09446	 49.86315	 49.98726	 9.56829	 9.76931	-21.44645	-25.39314	-95.25037	-92.60788	
594	-31.91355	-31.90546	-10.04411	-10.29519	 49.79563	 49.91663	 9.46496	 9.65383	-21.24471	-25.37893	-94.29655	-91.84233	
595	-32.09844	-32.08159	-10.29489	-10.53765	 49.71287	 49.82970	 9.32448	 9.49868	-20.97988	-25.38002	-93.00082	-90.77110	
596	-32.25127	-32.22882	-10.48883	-10.72427	 49.64806	 49.76134	 9.20290	 9.36580	-20.75462	-25.39899	-91.88134	-89.82256	
597	-32.44907	-32.42099	-10.72186	-10.94752	 49.56888	 49.67750	 9.03933	 9.18864	-20.45032	-25.45105	-90.37892	-88.52305	
598	-32.65497	-32.62252	-10.94327	-11.15863	 49.49187	 49.59557	 8.86273	 8.99904	-20.11113	-25.54397	-88.76341	-87.09855	
599	-32.82594	-32.79075	-11.11119	-11.31802	 49.43192	 49.53151	 8.71202	 8.83835	-19.80444	-25.65777	-87.39114	-85.87057	
600	-33.04798	-33.01015	-11.30852	-11.50442	 49.35918	 49.45343	 8.51175	 8.62614	-19.35671	-25.86935	-85.57855	-84.22779	
601	-33.27980	-33.24013	-11.49067	-11.67543	 49.28902	 49.37770	 8.29825	 8.40125	-18.79947	-26.19576	-83.66143	-82.46887	
602	-33.47269	-33.43206	-11.62461	-11.80034	 49.23486	 49.31892	 8.11788	 8.21218	-18.22648	-26.58780	-82.05544	-80.98120	
603	-33.72359	-33.68231	-11.77623	-11.94055	 49.16972	 49.24784	 7.88044	 7.96437	-17.22830	-27.36431	-79.96183	-79.02535	
604	-33.93249	-33.89113	-11.88408	-12.03920	 49.11977	 49.19300	 7.68091	 7.75693	-15.99845	-28.42030	-78.22153	-77.38729	
605	-34.20433	-34.16335	-12.00099	-12.14455	 49.06017	 49.12712	 7.41950	 7.48615	-13.11430	-31.09140	-75.96950	-75.25334	
606	-34.48861	-34.44853	-12.09683	-12.22876	 49.00385	 49.06439	 7.14481	 7.20263	-4.01059	-39.98663	-73.63846	-73.02987	
607	-34.72538	-34.68637	-12.15749	-12.28007	 48.96128	 49.01659	 6.91549	 6.96665	 63.24594	-107.07959	-71.72147	-71.19158	
608	-35.03349	-34.99627	-12.21226	-12.32309	 48.91129	 48.95999	 6.61694	 6.66027	-7.62861	-36.00447	-69.26627	-68.82591	
609	-35.35566	-35.32068	-12.24250	-12.34153	 48.86505	 48.90709	 6.30521	 6.34128	-15.37739	-28.05931	-66.75284	-66.39256	
610	-35.62389	-35.59104	-12.24825	-12.33780	 48.83086	 48.86760	 6.04637	 6.07705	-17.51325	-25.76928	-64.70561	-64.40289	
611	-35.97276	-35.94298	-12.23145	-12.30907	 48.79178	 48.82196	 5.71108	 5.73555	-18.87468	-24.21870	-62.10803	-61.86950	
612	-36.26309	-36.23608	-12.19814	-12.26618	 48.76355	 48.78861	 5.43350	 5.45344	-19.51473	-23.43008	-60.00449	-59.81142	
613	-36.64047	-36.61733	-12.13085	-12.18682	 48.73221	 48.75113	 5.07494	 5.08976	-20.03744	-22.72499	-57.35059	-57.20740	
614	-37.03444	-37.01562	-12.03419	-12.07802	 48.70542	 48.71864	 4.70358	 4.71394	-20.38473	-22.19888	-54.67780	-54.57726	
615	-37.36191	-37.34686	-11.93517	-11.96921	 48.68740	 48.69649	 4.39738	 4.40463	-20.58507	-21.85796	-52.53203	-52.46074	
616	-37.78703	-37.77710	-11.78368	-11.80539	 48.66929	 48.67399	 4.00332	 4.00730	-20.77190	-21.49838	-49.84796	-49.80762	
617	-38.23014	-38.22577	-11.60086	-11.61010	 48.65627	 48.65772	 3.59685	 3.59827	-20.91002	-21.19069	-47.17026	-47.15512	
618	-38.59828	-38.59789	-11.43089	-11.43174	 48.64959	 48.64964	 3.26273	 3.26284	-20.97162	-20.99562	-45.03993	-45.03871	
619	-39.08126	-39.07449	-11.17789	-11.19153	 48.64614	 48.64618	 2.83309	 2.83442	-20.72298	-21.08001	-42.41238	-42.39500	
620	-39.48176	-39.46956	-10.95218	-10.97623	 48.64928	 48.64734	 2.48132	 2.48306	-20.53983	-21.13376	-40.32922	-40.30204	
621	-40.00032	-39.98094	-10.64090	-10.67828	 48.66151	 48.65366	 2.03172	 2.03327	-20.32616	-21.18805	-37.75649	-37.72054	
622	-40.53911	-40.51209	-10.29739	-10.34856	 48.68429	 48.66514	 1.57137	 1.57187	-20.12583	-21.23148	-35.22664	-35.18531	
623	-40.98490	-40.95145	-9.99961	-10.06228	 48.71144	 48.67758	 1.19551	 1.19456	-19.97315	-21.26033	-33.23932	-33.19585	
624	-41.56077	-41.51887	-9.59910	-9.67697	 48.75908	 48.69586	 0.71642	 0.71285	-19.78983	-21.29086	-30.80774	-30.76389	
625	-42.15749	-42.10671	-9.16783	-9.26220	 48.82676	 48.71382	 0.22731	 0.22021	-19.61309	-21.31687	-28.44179	-28.39972	
626	-42.64995	-42.59176	-8.80124	-8.91017	 48.90210	 48.72237	-0.17101	-0.18161	-19.47538	-21.33538	-26.60122	-26.56187	
627	-43.28442	-43.21659	-8.31687	-8.44645	 49.04403	 48.70613	-0.67744	-0.69328	-19.30673	-21.35665	-24.37152	-24.33687	
628	-43.80708	-43.73126	-7.90909	-8.05803	 49.24860	 48.62009	-1.08920	-1.10995	-19.17387	-21.37281	-22.64857	-22.61850	
629	-44.47919	-44.39304	-7.37477	-7.55330	 50.21623	 47.82502	-1.61191	-1.63968	-19.00947	-21.39270	-20.57586	-20.55226	
630	-45.17197	-45.07516	-6.81356	-7.03108	 50.44015	 47.80311	-2.14318	-2.17899	-18.84604	-21.41305	-18.59809	-18.58154	
631	-45.74091	-45.63535	-6.34483	-6.60461	 49.80843	 48.61947	-2.57412	-2.61710	-18.71535	-21.43018	-17.08747	-17.07679	
632	-46.47015	-46.35341	-5.73136	-6.06839	 49.73776	 48.95220	-3.11988	-3.17276	-18.55132	-21.45331	-15.29219	-15.28894	
633	-47.21902	-47.09091	-5.07682	-5.54523	 49.80828	 49.18144	-3.67313	-3.73696	-18.38568	-21.47909	-13.60357	-13.60767	
634	-47.83187	-47.69456	-4.49994	-5.16450	 49.90733	 49.35163	-4.12084	-4.19419	-18.25137	-21.50218	-12.33148	-12.34128	
635	-48.61454	-48.46566	-3.57529	-4.87935	 50.06650	 49.56885	-4.68652	-4.77271	-18.08039	-21.53487	-10.84183	-10.85840	
636	-49.25346	-49.09534	-1.52361	-5.95811	 50.21765	 49.75308	-5.14361	-5.24082	-17.94044	-21.56470	-9.73156	-9.75320	
637	-50.06733	-49.89774	-1.89250	-4.37416	 50.43439	 50.00179	-5.72025	-5.83218	-17.76053	-21.60752	-8.44648	-8.47392	
638	-50.89714	-50.71628	-1.99897	-3.06261	 50.68185	 50.27506	-6.30230	-6.42998	-17.57379	-21.65771	-7.27604	-7.30863	
639	-51.57168	-51.38203	-1.67441	-2.43689	 50.90252	 50.51373	-6.77151	-6.91251	-17.41839	-21.70417	-6.42214	-6.45835	
640	-52.42714	-52.22690	-1.18090	-1.76844	 51.20792	 50.83963	-7.36201	-7.52058	-17.21503	-21.77168	-5.45726	-5.49734	
641	-53.29491	-53.08466	-0.66492	-1.16106	 51.54781	 51.19874	-7.95645	-8.13355	-16.99937	-21.85176	-4.60501	-4.64824	
642	-53.99696	-53.77921	-0.25566	-0.70670	 51.84583	 51.51161	-8.43446	-8.62707	-16.81609	-21.92673	-4.00307	-4.04829	
643	-54.88288	-54.65654	 0.23898	-0.17475	 52.25262	 51.93662	-9.03455	-9.24737	-16.57056	-22.03699	-3.34845	-3.39552	
644	-55.59719	-55.36470	 0.61479	 0.22162	 52.60665	 52.30508	-9.51631	-9.74592	-16.35821	-22.14118	-2.90117	-2.94926	
645	-56.49542	-56.25628	 1.05297	 0.67849	 53.08639	 52.80271	-10.12010	-10.37147	-16.06802	-22.29620	-2.43480	-2.48358	
646	-57.39766	-57.15320	 1.44983	 1.08939	 53.60886	 53.34284	-10.72505	-10.99898	-15.74319	-22.48583	-2.06787	-2.11678	
647	-58.12090	-57.87323	 1.73367	 1.38268	 54.05834	 53.80620	-11.20941	-11.50194	-15.45149	-22.66933	-1.84309	-1.89174	
648	-59.02484	-58.77463	 2.04228	 1.70227	 54.66004	 54.42476	-11.81480	-12.13121	-15.03501	-22.95045	-1.64423	-1.69214	
649	-59.92645	-59.67544	 2.29584	 1.96707	 55.30592	 55.08668	-12.41948	-12.76043	-14.54157	-23.30839	-1.53199	-1.57878	
650	-60.64442	-60.39412	 2.45701	 2.13814	 55.85378	 55.64660	-12.90225	-13.26327	-14.07102	-23.67041	-1.50105	-1.54672	
651	-61.53559	-61.28796	 2.60487	 2.30016	 56.57587	 56.38251	-13.50388	-13.89048	-13.34830	-24.25728	-1.53137	-1.57539	
652	-62.24190	-61.99788	 2.67997	 2.38845	 57.18136	 56.99782	-13.98328	-14.39071	-12.61528	-24.88146	-1.60727	-1.64984	
653	-63.11427	-62.87668	 2.72075	 2.44847	 57.96917	 57.79611	-14.57953	-15.01340	-11.39698	-25.96351	-1.76182	-1.80244	
654	-63.97251	-63.74347	 2.70518	 2.45551	 58.78556	 58.62071	-15.17176	-15.63245	-9.61336	-27.61060	-1.97711	-2.01570	
655	-64.64712	-64.42647	 2.65534	 2.42631	 59.45393	 59.29388	-15.64215	-16.12454	-7.44712	-29.66743	-2.18903	-2.22597	
656	-65.47320	-65.26491	 2.55206	 2.35197	 60.30021	 60.14385	-16.22526	-16.73504	-2.86481	-34.11272	-2.49846	-2.53333	
657	-66.27774	-66.08384	 2.41167	 2.24381	 61.14751	 60.99230	-16.80226	-17.33966	 5.78909	-42.62931	-2.85171	-2.88455	
658	-66.90415	-66.72312	 2.28009	 2.14005	 61.81692	 61.66091	-17.25894	-17.81859	 11.70786	-48.43802	-3.16182	-3.19308	
659	-67.66353	-67.50017	 2.10254	 1.99923	 62.63021	 62.47135	-17.82302	-18.41063	 2.87906	-39.47138	-3.57886	-3.60822	
660	-68.25065	-68.10256	 1.95926	 1.88634	 63.25155	 63.08926	-18.26840	-18.87848	-3.87704	-32.60478	-3.93239	-3.96030	
661	-68.95714	-68.82936	 1.79210	 1.75747	 63.97662	 63.80915	-18.81715	-19.45542	-8.46998	-27.87346	-4.39438	-4.42058	
662	-69.63119	-69.52482	 1.65396	 1.65679	 64.62714	 64.45429	-19.35632	-20.02291	-10.97525	-25.22950	-4.87356	-4.89816	
663	-70.14572	-70.05707	 1.57579	 1.60707	 65.08157	 64.90489	-19.78027	-20.46963	-12.24862	-23.84496	-5.26571	-5.28910	
664	-70.75648	-70.69045	 1.53229	 1.59611	 65.55250	 65.37242	-20.30037	-21.01834	-13.34091	-22.61343	-5.76261	-5.78460	
665	-71.32969	-71.28650	 1.56305	 1.65485	 65.90079	 65.71972	-20.80883	-21.55567	-14.09875	-21.71606	-6.26248	-6.28316	
666	-71.76027	-71.73526	 1.64982	 1.75998	 66.08209	 65.90251	-21.20675	-21.97693	-14.55090	-21.15208	-6.66141	-6.68111	
667	-72.26246	-72.25978	 1.84445	 1.97185	 66.17838	 66.00401	-21.69246	-22.49226	-14.98518	-20.57772	-7.15526	-7.17379	
668	-72.72366	-72.74255	 2.14107	 2.27888	 66.12361	 65.95852	-22.16450	-22.99462	-15.31594	-20.10660	-7.64000	-7.65743	
669	-73.06257	-73.09794	 2.45393	 2.59507	 65.96905	 65.81437	-22.53179	-23.38686	-15.52586	-19.78416	-8.01871	-8.03528	
670	-73.44815	-73.50291	 2.93894	 3.07821	 65.63835	 65.50019	-22.97733	-23.86480	-15.73650	-19.43261	-8.47784	-8.49338	
671	-73.72595	-73.79505	 3.39956	 3.53289	 65.26675	 65.14428	-23.32240	-24.23708	-15.87231	-19.18384	-8.83178	-8.84650	
672	-74.03473	-74.12010	 4.06008	 4.18120	 64.67521	 64.57483	-23.73882	-24.68973	-16.00973	-18.90496	-9.25505	-9.26877	
673	-74.30084	-74.40042	 4.80556	 4.91020	 63.95275	 63.87630	-24.13776	-25.12827	-16.11815	-18.65477	-9.65463	-9.66734	
674	-74.48317	-74.59252	 5.45518	 5.54442	 63.28933	 63.23264	-24.44357	-25.46910	-16.18780	-18.47147	-9.95568	-9.96759	
675	-74.67329	-74.79274	 6.32269	 6.39101	 62.36552	 62.33339	-24.80800	-25.88312	-16.25711	-18.25980	-10.30701	-10.31790	
676	-74.82204	-74.94912	 7.23899	 7.28575	 61.35106	 61.34233	-25.15093	-26.28478	-16.30982	-18.06440	-10.62893	-10.63879	
677	-74.91180	-75.04320	 7.99792	 8.02777	 60.48465	 60.49318	-25.40811	-26.59843	-16.34181	-17.91800	-10.86425	-10.87328	
678	-74.98833	-75.12284	 8.96788	 8.97783	 59.34575	 59.37337	-25.70499	-26.98357	-16.37087	-17.74562	-11.12957	-11.13757	
679	-75.02171	-75.15692	 9.75322	 9.74878	 58.39882	 58.43932	-25.91904	-27.28958	-16.38644	-17.61512	-11.31809	-11.32526	
680	-75.02975	-75.16360	 10.73733	 10.71736	 57.18138	 57.23468	-26.14834	-27.67802	-16.39749	-17.46005	-11.52334	-11.52949	
681	-75.00166	-75.13179	 11.71520	 11.68281	 55.93735	 55.99954	-26.31453	-28.09330	-16.40031	-17.31282	-11.69419	-11.69936	
682	-74.95421	-75.07973	 12.48751	 12.44760	 54.92989	 54.99637	-26.36738	-28.47931	-16.39727	-17.20001	-11.80579	-11.81019	
683	-74.86506	-74.98287	 13.43486	 13.38861	 53.66265	 53.73106	-26.19108	-29.17106	-16.38756	-17.06451	-11.91366	-11.91715	
684	-74.74436	-74.85247	 14.35729	 14.30805	 52.39344	 52.46024	-24.68012	-31.16054	-16.37190	-16.93447	-11.98624	-11.98890	
685	-74.62630	-74.72532	 15.07463	 15.02530	 51.38074	 51.44397	-14.96473	-41.23209	-16.35548	-16.83395	-12.01889	-12.02094	
686	-74.45338	-74.53956	 15.94321	 15.89639	 50.12225	 50.17857	-26.94475	-29.66390	-16.33052	-16.71226	-12.02802	-12.02939	
687	-74.29598	-74.37080	 16.61444	 16.57154	 49.12376	 49.17296	-27.78835	-29.12310	-16.30726	-16.61778	-12.01011	-12.01102	
688	-74.07700	-74.13645	 17.42306	 17.38713	 47.88851	 47.92732	-28.29410	-28.96257	-16.27438	-16.50291	-11.95647	-11.95692	
689	-73.83517	-73.87813	 18.19756	 18.17055	 46.66955	 46.69696	-28.60995	-28.95513	-16.23757	-16.39130	-11.86849	-11.86862	
690	-73.62657	-73.65566	 18.79272	 18.77398	 45.70715	 45.72517	-28.79869	-28.98674	-16.20547	-16.30413	-11.77370	-11.77369	
