452	-0.33287	-0.11987	-0.82619	-0.76707	-0.81415	-0.71050	-0.66526	-0.69915	-1.14776	-0.32320	-1.14533	 3.43288	 0.00257	-0.03494	-0.27309	-0.00033	 0.25632	 0.67177	-16.11627	-1.73471	
453	-0.29028	-0.10057	-0.75039	-0.69999	-0.74000	-0.64557	-0.60905	-0.63610	-1.04036	-0.26892	-0.65769	 2.65888	-0.01000	-0.02653	-0.26348	-0.01250	 0.21084	 0.64321	-13.88511	-1.63982	
454	-0.25315	-0.08368	-0.68400	-0.64124	-0.67503	-0.58871	-0.55978	-0.58084	-0.94938	-0.21886	-0.41421	 2.16690	-0.02186	-0.01926	-0.25385	-0.02164	 0.17183	 0.61672	-11.89027	-1.59030	
455	-0.20925	-0.06362	-0.60510	-0.57139	-0.59778	-0.52115	-0.50118	-0.51514	-0.84471	-0.15657	-0.28041	 1.74066	-0.03650	-0.01073	-0.24139	-0.03127	 0.12652	 0.58404	-9.47924	-1.56599	
456	-0.16486	-0.04325	-0.52487	-0.50036	-0.51920	-0.45245	-0.44155	-0.44829	-0.74180	-0.09036	-0.25419	 1.42045	-0.05155	-0.00221	-0.22801	-0.04022	 0.08168	 0.54998	-6.99131	-1.57423	
457	-0.12017	-0.02263	-0.44356	-0.42836	-0.43953	-0.38284	-0.38107	-0.38049	-0.64088	-0.02048	-0.29715	 1.16909	-0.06661	 0.00627	-0.21405	-0.04883	 0.03756	 0.51498	-4.44024	-1.61169	
458	-0.08173	-0.00480	-0.37321	-0.36603	-0.37054	-0.32262	-0.32867	-0.32178	-0.55614	 0.04213	-0.37046	 0.99077	-0.07927	 0.01347	-0.20185	-0.05611	 0.00052	 0.48450	-2.21370	-1.66476	
459	-0.03689	 0.01611	-0.29056	-0.29280	-0.28947	-0.25188	-0.26707	-0.25275	-0.45954	 0.11814	-0.48457	 0.81312	-0.09350	 0.02175	-0.18753	-0.06463	-0.04158	 0.44859	 0.41854	-1.74863	
460	 0.00780	 0.03707	-0.20756	-0.21921	-0.20800	-0.18084	-0.20512	-0.18337	-0.36563	 0.19712	-0.61936	 0.65923	-0.10694	 0.02986	-0.17328	-0.07325	-0.08226	 0.41252	 3.07527	-1.85362	
461	 0.04586	 0.05503	-0.13632	-0.15603	-0.13804	-0.11988	-0.15189	-0.12376	-0.28749	 0.26703	-0.74574	 0.54150	-0.11771	 0.03665	-0.16121	-0.08075	-0.11582	 0.38157	 5.36192	-1.95852	
462	 0.08983	 0.07592	-0.05332	-0.08238	-0.05647	-0.04887	-0.08978	-0.05425	-0.19932	 0.35102	-0.90110	 0.41695	-0.12928	 0.04435	-0.14738	-0.08961	-0.15327	 0.34552	 8.02913	-2.09614	
463	 0.13319	 0.09666	 0.02932	-0.00901	 0.02479	 0.02183	-0.02785	 0.01504	-0.11469	 0.43745	-1.06116	 0.30346	-0.13971	 0.05178	-0.13388	-0.09857	-0.18870	 0.30962	 10.68346	-2.24794	
464	 0.17578	 0.11719	 0.11135	 0.06387	 0.10552	 0.09199	 0.03373	 0.08391	-0.03390	 0.52618	-1.22283	 0.19899	-0.14893	 0.05891	-0.12073	-0.10757	-0.22192	 0.27392	 13.31222	-2.41164	
465	 0.21155	 0.13457	 0.18098	 0.12578	 0.17410	 0.15154	 0.08610	 0.14244	 0.03205	 0.60395	-1.36081	 0.11554	-0.15583	 0.06477	-0.10975	-0.11526	-0.24851	 0.24352	 15.53569	-2.55971	
466	 0.25229	 0.15452	 0.26122	 0.19717	 0.25318	 0.22015	 0.14656	 0.20997	 0.10483	 0.69658	-1.51926	 0.02437	-0.16272	 0.07127	-0.09730	-0.12414	-0.27721	 0.20832	 18.08428	-2.73951	
467	 0.29184	 0.17407	 0.34014	 0.26748	 0.33104	 0.28763	 0.20618	 0.27649	 0.17284	 0.79110	-1.67338	-0.06086	-0.16832	 0.07740	-0.08522	-0.13284	-0.30328	 0.17345	 20.57261	-2.92475	
468	 0.32467	 0.19045	 0.40657	 0.32671	 0.39664	 0.34442	 0.25647	 0.33257	 0.22709	 0.87352	-1.80091	-0.12960	-0.17211	 0.08235	-0.07517	-0.14012	-0.32345	 0.14384	 22.64875	-3.08608	
469	 0.36162	 0.20906	 0.48244	 0.39445	 0.47163	 0.40927	 0.31406	 0.39673	 0.28543	 0.97116	-1.94323	-0.20516	-0.17535	 0.08775	-0.06379	-0.14831	-0.34434	 0.10967	 24.99480	-3.27518	
470	 0.39697	 0.22708	 0.55635	 0.46052	 0.54475	 0.47243	 0.37033	 0.45934	 0.33817	 1.07023	-2.07752	-0.27601	-0.17733	 0.09273	-0.05277	-0.15612	-0.36232	 0.07591	 27.24846	-3.46279	
471	 0.43061	 0.24443	 0.62807	 0.52475	 0.61581	 0.53372	 0.42513	 0.52022	 0.38510	 1.17050	-2.20282	-0.34238	-0.17807	 0.09729	-0.04211	-0.16348	-0.37734	 0.04263	 29.39903	-3.64614	
472	 0.45799	 0.25874	 0.68765	 0.57820	 0.67490	 0.58462	 0.47082	 0.57091	 0.42059	 1.25720	-2.30241	-0.39585	-0.17774	 0.10085	-0.03326	-0.16938	-0.38781	 0.01449	 31.15230	-3.79754	
473	 0.48814	 0.27471	 0.75477	 0.63853	 0.74155	 0.64196	 0.52249	 0.62813	 0.45635	 1.35892	-2.40885	-0.45432	-0.17625	 0.10460	-0.02324	-0.17575	-0.39722	-0.01784	 33.08332	-3.96418	
474	 0.51626	 0.28985	 0.81913	 0.69652	 0.80556	 0.69693	 0.57227	 0.68314	 0.48602	 1.46090	-2.50417	-0.50868	-0.17361	 0.10791	-0.01357	-0.18152	-0.40358	-0.04959	 34.88056	-4.11560	
475	 0.53867	 0.30213	 0.87196	 0.74425	 0.85819	 0.74205	 0.61335	 0.72841	 0.50663	 1.54816	-2.57664	-0.55203	-0.17045	 0.11040	-0.00555	-0.18594	-0.40663	-0.07631	 36.30538	-4.22849	
476	 0.56276	 0.31558	 0.93072	 0.79749	 0.91681	 0.79222	 0.65929	 0.77891	 0.52516	 1.64933	-2.65003	-0.59885	-0.16576	 0.11290	 0.00349	-0.19047	-0.40740	-0.10688	 37.81973	-4.33211	
477	 0.58457	 0.32805	 0.98623	 0.84797	 0.97230	 0.83961	 0.70298	 0.82677	 0.53795	 1.74922	-2.71108	-0.64161	-0.16003	 0.11498	 0.01220	-0.19427	-0.40523	-0.13675	 39.15519	-4.39030	
478	 0.60403	 0.33949	 1.03832	 0.89556	 1.02450	 0.88409	 0.74433	 0.87187	 0.54530	 1.84715	-2.75960	-0.68027	-0.15330	 0.11663	 0.02057	-0.19733	-0.40017	-0.16587	 40.27649	-4.37181	
479	 0.61878	 0.34845	 1.08016	 0.93395	 1.06650	 0.91980	 0.77782	 0.90823	 0.54753	 1.92898	-2.79111	-0.71009	-0.14678	 0.11772	 0.02748	-0.19934	-0.39360	-0.19022	 41.00949	-4.23983	
480	 0.63370	 0.35786	 1.12557	 0.97586	 1.11221	 0.95856	 0.81453	 0.94786	 0.54580	 2.02126	-2.81615	-0.74089	-0.13835	 0.11862	 0.03523	-0.20095	-0.38341	-0.21785	 41.39395	-3.74826	
481	 0.64610	 0.36613	 1.16720	 1.01455	 1.15425	 0.99409	 0.84862	 0.98440	 0.53984	 2.10932	-2.82869	-0.76723	-0.12906	 0.11913	 0.04264	-0.20178	-0.37063	-0.24462	 39.95658	-1.58024	
482	 0.62139	 0.34953	 1.19890	 1.04277	 1.18463	 1.02216	 0.87400	 1.01270	 0.62551	 2.25019	-2.83252	-0.81093	-0.11253	 0.12011	 0.13703	-0.21735	-0.35224	-0.32085	 478.80732	-479.86841	
483	 0.62989	 0.35598	 1.23345	 1.07514	 1.21985	 1.05138	 0.90305	 1.04311	 0.62331	 2.32859	-2.82834	-0.82738	-0.10505	 0.11964	 0.14198	-0.21556	-0.33599	-0.34429	 40.00848	-40.82198	
484	 0.63590	 0.36126	 1.26397	 1.10409	 1.25113	 1.07715	 0.92929	 1.07017	 0.61805	 2.39909	-2.81363	-0.83819	-0.09680	 0.11889	 0.14640	-0.21292	-0.31745	-0.36661	 20.15851	-20.71985	
485	 0.63941	 0.36534	 1.29039	 1.12953	 1.27841	 1.09940	 0.95266	 1.09380	 0.61021	 2.46091	-2.78939	-0.84263	-0.08782	 0.11789	 0.15031	-0.20946	-0.29678	-0.38779	 13.21159	-13.51727	
486	 0.64043	 0.36786	 1.30973	 1.14853	 1.29856	 1.11565	 0.97038	 1.11128	 0.60175	 2.50647	-2.76210	-0.84053	-0.07959	 0.11684	 0.15325	-0.20585	-0.27749	-0.40501	 10.10938	-10.19395	
487	 0.63930	 0.36966	 1.32840	 1.16738	 1.31825	 1.13128	 0.98832	 1.12841	 0.59019	 2.55041	-2.72447	-0.82973	-0.06941	 0.11542	 0.15622	-0.20092	-0.25331	-0.42399	 7.90315	-7.72846	
488	 0.63569	 0.37019	 1.34286	 1.18264	 1.33378	 1.14330	 1.00329	 1.14198	 0.57713	 2.58392	-2.68354	-0.80746	-0.05866	 0.11381	 0.15870	-0.19524	-0.22751	-0.44177	 6.49203	-6.05773	
489	 0.63063	 0.36965	 1.35189	 1.19285	 1.34378	 1.15073	 1.01375	 1.15076	 0.56494	 2.60405	-2.64936	-0.77607	-0.04903	 0.11230	 0.16045	-0.18979	-0.20426	-0.45603	 5.65191	-4.99567	
490	 0.62248	 0.36783	 1.35849	 1.20141	 1.35155	 1.15604	 1.02318	 1.15767	 0.54973	 2.61724	-2.61738	-0.71879	-0.03739	 0.11039	 0.16207	-0.18281	-0.17597	-0.47154	 4.94661	-4.03310	
491	 0.61194	 0.36473	 1.36086	 1.20638	 1.35514	 1.15776	 1.02962	 1.16098	 0.53359	 2.61916	-2.60685	-0.62691	-0.02534	 0.10836	 0.16325	-0.17518	-0.14665	-0.48579	 4.44218	-3.27421	
492	 0.59906	 0.36035	 1.35904	 1.20776	 1.35455	 1.15590	 1.03309	 1.16070	 0.51660	 2.60974	-2.64398	-0.47489	-0.01298	 0.10621	 0.16400	-0.16694	-0.11650	-0.49880	 4.07747	-2.65893	
493	 0.58619	 0.35559	 1.35416	 1.20613	 1.35074	 1.15148	 1.03371	 1.15761	 0.50139	 2.59264	-2.75541	-0.25562	-0.00216	 0.10429	 0.16432	-0.15944	-0.09017	-0.50896	 3.84611	-2.21665	
494	 0.56912	 0.34886	 1.34465	 1.20096	 1.34248	 1.14308	 1.03171	 1.15072	 0.48288	 2.56225	-3.09243	 0.21747	 0.01064	 0.10197	 0.16433	-0.15021	-0.05907	-0.51964	 3.64718	-1.77702	
495	 0.54988	 0.34087	 1.33109	 1.19234	 1.33016	 1.13123	 1.02682	 1.14033	 0.46351	 2.52081	-3.94818	 1.21955	 0.02357	 0.09959	 0.16397	-0.14052	-0.02779	-0.52907	 3.50649	-1.40229	
496	 0.53174	 0.33303	 1.31629	 1.18224	 1.31640	 1.11839	 1.02036	 1.12866	 0.44619	 2.47667	-4.81336	 2.21767	 0.03472	 0.09750	 0.16339	-0.13188	-0.00098	-0.53616	 3.42147	-1.12265	
497	 0.50872	 0.32276	 1.29541	 1.16736	 1.29669	 1.10033	 1.01022	 1.11189	 0.42509	 2.41539	 31.11616	-33.54879	 0.04772	 0.09503	 0.16240	-0.12146	 0.03008	-0.54328	 3.35429	-0.83609	
498	 0.48378	 0.31129	 1.27071	 1.14923	 1.27313	 1.07905	 0.99734	 1.09179	 0.40298	 2.34392	 13.01853	-15.28040	 0.06067	 0.09251	 0.16111	-0.11074	 0.06071	-0.54917	 3.31360	-0.58501	
499	 0.45704	 0.29864	 1.24233	 1.12793	 1.24581	 1.05464	 0.98178	 1.06844	 0.37982	 2.26264	 3.04481	-5.12917	 0.07350	 0.08996	 0.15954	-0.09977	 0.09069	-0.55384	 3.29276	-0.36345	
500	 0.43276	 0.28690	 1.21514	 1.10723	 1.21948	 1.03132	 0.96637	 1.04590	 0.35909	 2.18550	 1.02145	-2.94902	 0.08434	 0.08774	 0.15799	-0.09020	 0.11571	-0.55688	 3.28661	-0.19342	
501	 0.40295	 0.27218	 1.18022	 1.08032	 1.18547	 1.00139	 0.94605	 1.01675	 0.33389	 2.08716	 0.15757	-1.89769	 0.09676	 0.08513	 0.15596	-0.07891	 0.14394	-0.55932	 3.28916	-0.01479	
502	 0.37165	 0.25639	 1.14198	 1.05056	 1.14805	 0.96866	 0.92329	 0.98463	 0.30759	 1.98032	-0.20925	-1.33952	 0.10888	 0.08249	 0.15372	-0.06753	 0.17094	-0.56059	 3.29868	 0.14565	
503	 0.34373	 0.24204	 1.10667	 1.02286	 1.11335	 0.93848	 0.90191	 0.95483	 0.28420	 1.88234	-0.36922	-1.01318	 0.11897	 0.08019	 0.15165	-0.05775	 0.19298	-0.56076	 3.31000	 0.27076	
504	 0.31000	 0.22438	 1.06266	 0.98812	 1.06995	 0.90091	 0.87488	 0.91752	 0.25598	 1.76102	-0.47080	-0.71569	 0.13037	 0.07746	 0.14909	-0.04637	 0.21724	-0.55991	 3.32453	 0.40433	
505	 0.27514	 0.20580	 1.01579	 0.95089	 1.02355	 0.86093	 0.84570	 0.87759	 0.22683	 1.63264	-0.52313	-0.46647	 0.14129	 0.07468	 0.14639	-0.03506	 0.23978	-0.55795	 3.33832	 0.52646	
506	 0.23929	 0.18634	 0.96623	 0.91131	 0.97433	 0.81870	 0.81448	 0.83520	 0.19684	 1.49776	-0.54738	-0.24535	 0.15169	 0.07184	 0.14357	-0.02389	 0.26045	-0.55492	 3.34941	 0.63891	
507	 0.20788	 0.16901	 0.92175	 0.87564	 0.93001	 0.78083	 0.78619	 0.79702	 0.17056	 1.37740	-0.55416	-0.07062	 0.16016	 0.06933	 0.14109	-0.01447	 0.27657	-0.55148	 3.35551	 0.72877	
508	 0.17056	 0.14807	 0.86768	 0.83210	 0.87600	 0.73483	 0.75150	 0.75044	 0.13937	 1.23192	-0.55125	 0.12059	 0.16947	 0.06633	 0.13814	-0.00370	 0.29342	-0.54653	 3.35738	 0.82720	
509	 0.13266	 0.12644	 0.81147	 0.78666	 0.81968	 0.68705	 0.71512	 0.70184	 0.10773	 1.08158	-0.54028	 0.30085	 0.17813	 0.06321	 0.13515	 0.00677	 0.30804	-0.54059	 3.35243	 0.91989	
510	 0.09981	 0.10740	 0.76173	 0.74631	 0.76971	 0.64480	 0.68269	 0.65870	 0.08040	 0.94928	-0.52633	 0.44777	 0.18501	 0.06043	 0.13257	 0.01548	 0.31872	-0.53474	 3.34198	 0.99561	
511	 0.06120	 0.08465	 0.70206	 0.69776	 0.70963	 0.59415	 0.64352	 0.60679	 0.04840	 0.79148	-0.50621	 0.61096	 0.19237	 0.05705	 0.12956	 0.02527	 0.32896	-0.52706	 3.32178	 1.08046	
512	 0.02242	 0.06140	 0.64083	 0.64776	 0.64780	 0.54222	 0.60303	 0.55335	 0.01647	 0.63055	-0.48307	 0.76555	 0.19899	 0.05350	 0.12658	 0.03463	 0.33675	-0.51850	 3.29227	 1.16239	
513	-0.01639	 0.03772	 0.57825	 0.59651	 0.58445	 0.48918	 0.56137	 0.49856	-0.01521	 0.46713	-0.45777	 0.91152	 0.20484	 0.04975	 0.12366	 0.04351	 0.34203	-0.50909	 3.25288	 1.24221	
514	-0.04956	 0.01715	 0.52370	 0.55170	 0.52909	 0.44298	 0.52483	 0.45066	-0.04203	 0.32556	-0.43485	 1.02964	 0.20922	 0.04638	 0.12120	 0.05070	 0.34454	-0.50038	 3.21089	 1.30949	
515	-0.08801	-0.00710	 0.45919	 0.49855	 0.46348	 0.38837	 0.48134	 0.39386	-0.07275	 0.15922	-0.40715	 1.15902	 0.21359	 0.04221	 0.11842	 0.05857	 0.34510	-0.48952	 3.15202	 1.38723	
516	-0.12608	-0.03154	 0.39395	 0.44463	 0.39695	 0.33318	 0.43708	 0.33624	-0.10268	-0.00775	-0.37881	 1.27902	 0.21713	 0.03779	 0.11574	 0.06585	 0.34310	-0.47793	 3.08227	 1.46474	
517	-0.15828	-0.05258	 0.33761	 0.39793	 0.33938	 0.28556	 0.39863	 0.28636	-0.12757	-0.15086	-0.35427	 1.37414	 0.21951	 0.03378	 0.11355	 0.07158	 0.33937	-0.46745	 3.01370	 1.53141	
518	-0.19523	-0.07716	 0.27159	 0.34304	 0.27177	 0.22980	 0.35330	 0.22775	-0.15555	-0.31724	-0.32563	 1.47576	 0.22151	 0.02881	 0.11112	 0.07766	 0.33268	-0.45463	 2.92337	 1.60991	
519	-0.23139	-0.10169	 0.20546	 0.28788	 0.20388	 0.17398	 0.30759	 0.16887	-0.18224	-0.48235	-0.29722	 1.56698	 0.22267	 0.02353	 0.10885	 0.08304	 0.32351	-0.44121	 2.82187	 1.68966	
520	-0.26661	-0.12608	 0.13944	 0.23261	 0.13595	 0.11829	 0.26164	 0.10994	-0.20747	-0.64552	-0.26928	 1.64749	 0.22300	 0.01790	 0.10674	 0.08772	 0.31194	-0.42724	 2.70922	 1.77113	
521	-0.29595	-0.14680	 0.08310	 0.18529	 0.07785	 0.07080	 0.22218	 0.05952	-0.22781	-0.78334	-0.24586	 1.70775	 0.22262	 0.01279	 0.10508	 0.09114	 0.30016	-0.41486	 2.60377	 1.84272	
522	-0.32909	-0.17070	 0.01785	 0.13028	 0.01041	 0.01583	 0.17615	 0.00098	-0.24991	-0.94118	-0.21930	 1.76762	 0.22143	 0.00648	 0.10332	 0.09443	 0.28432	-0.39999	 2.47035	 1.92877	
523	-0.36092	-0.19420	-0.04669	 0.07564	-0.05644	-0.03849	 0.13028	-0.05707	-0.27012	-1.09523	-0.19374	 1.81605	 0.21942	-0.00023	 0.10176	 0.09695	 0.26632	-0.38470	 2.32563	 2.01819	
524	-0.38708	-0.21397	-0.10128	 0.02923	-0.11312	-0.08442	 0.09119	-0.10630	-0.28586	-1.22377	-0.17273	 1.84835	 0.21708	-0.00629	 0.10060	 0.09849	 0.24925	-0.37130	 2.19234	 2.09816	
525	-0.41619	-0.23650	-0.16397	-0.02429	-0.17832	-0.13711	 0.04594	-0.16295	-0.30225	-1.36912	-0.14939	 1.87516	 0.21364	-0.01374	 0.09943	 0.09956	 0.22754	-0.35537	 2.02549	 2.19642	
526	-0.44367	-0.25839	-0.22537	-0.07700	-0.24234	-0.18869	 0.00122	-0.21858	-0.31642	-1.50893	-0.12740	 1.89021	 0.20944	-0.02161	 0.09849	 0.09983	 0.20402	-0.33915	 1.84514	 2.30184	
527	-0.46942	-0.27955	-0.28531	-0.12873	-0.30498	-0.23899	-0.04287	-0.27301	-0.32829	-1.64262	-0.10689	 1.89347	 0.20454	-0.02990	 0.09778	 0.09932	 0.17882	-0.32269	 1.64868	 2.41761	
528	-0.49004	-0.29703	-0.33538	-0.17220	-0.35741	-0.28098	-0.08006	-0.31859	-0.33657	-1.75193	-0.09053	 1.88693	 0.19978	-0.03733	 0.09734	 0.09825	 0.15602	-0.30844	 1.46339	 2.52960	
529	-0.51232	-0.31660	-0.39213	-0.22178	-0.41696	-0.32853	-0.12264	-0.37034	-0.34395	-1.87282	-0.07296	 1.86846	 0.19362	-0.04639	 0.09704	 0.09627	 0.12813	-0.29168	 1.21698	 2.68617	
530	-0.53261	-0.33520	-0.44691	-0.27000	-0.47457	-0.37440	-0.16427	-0.42042	-0.34884	-1.98610	-0.05705	 1.83847	 0.18684	-0.05585	 0.09697	 0.09351	 0.09902	-0.27481	 0.90839	 2.90080	
531	-0.54837	-0.35030	-0.49218	-0.31016	-0.52228	-0.41227	-0.19910	-0.46189	-0.35100	-2.07678	-0.04479	 1.80373	 0.18056	-0.06428	 0.09708	 0.09054	 0.07323	-0.26031	 0.51712	 3.20870	
532	-0.56477	-0.36688	-0.54290	-0.35554	-0.57585	-0.45466	-0.23866	-0.50844	-0.35115	-2.17470	-0.03211	 1.75290	 0.17271	-0.07447	 0.09741	 0.08639	 0.04231	-0.24337	-0.70268	 4.32843	
533	-0.60348	-0.39973	-0.59466	-0.39652	-0.63243	-0.49540	-0.27904	-0.55205	-0.40951	-2.09157	-0.06406	 1.93678	 0.17192	-0.09686	 0.13337	 0.07842	-0.01208	-0.23941	-35.23250	 7.31246	
534	-0.61515	-0.41370	-0.64044	-0.43850	-0.68077	-0.53398	-0.31607	-0.59451	-0.40053	-2.18443	-0.05417	 1.85523	 0.16253	-0.10743	 0.13424	 0.07324	-0.04344	-0.22226	-36.19675	 7.49254	
535	-0.62327	-0.42457	-0.67759	-0.47297	-0.72006	-0.56528	-0.34669	-0.62903	-0.39088	-2.25728	-0.04701	 1.77680	 0.15417	-0.11671	 0.13505	 0.06825	-0.07057	-0.20764	-36.93965	 7.64326	
536	-0.63052	-0.43591	-0.71839	-0.51136	-0.76328	-0.59963	-0.38103	-0.66700	-0.37735	-2.33411	-0.04019	 1.67575	 0.14409	-0.12777	 0.13604	 0.06181	-0.10238	-0.19069	-37.69052	 7.79714	
537	-0.63534	-0.44575	-0.75637	-0.54770	-0.80357	-0.63157	-0.41380	-0.70239	-0.36143	-2.40186	-0.03499	 1.56491	 0.13371	-0.13906	 0.13710	 0.05473	-0.13418	-0.17391	-38.31421	 7.92522	
538	-0.63754	-0.45294	-0.78659	-0.57716	-0.83568	-0.65697	-0.44061	-0.73060	-0.34593	-2.45250	-0.03180	 1.46254	 0.12460	-0.14889	 0.13804	 0.04817	-0.16130	-0.15969	-38.74684	 8.01367	
539	-0.63783	-0.45985	-0.81907	-0.60951	-0.87022	-0.68425	-0.47032	-0.76093	-0.32572	-2.50270	-0.02953	 1.33504	 0.11378	-0.16049	 0.13917	 0.03999	-0.19266	-0.14334	-39.13240	 8.09137	
540	-0.63567	-0.46512	-0.84849	-0.63961	-0.90155	-0.70892	-0.49830	-0.78842	-0.30331	-2.54317	-0.02876	 1.19947	 0.10279	-0.17220	 0.14033	 0.03127	-0.22355	-0.12726	-39.38985	 8.14111	
541	-0.63106	-0.46871	-0.87478	-0.66744	-0.92957	-0.73095	-0.52451	-0.81299	-0.27879	-2.57372	-0.02943	 1.05649	 0.09168	-0.18397	 0.14151	 0.02205	-0.25382	-0.11151	-39.51991	 8.16250	
542	-0.62518	-0.47044	-0.89479	-0.68944	-0.95091	-0.74768	-0.54554	-0.83167	-0.25617	-2.59194	-0.03111	 0.92857	 0.08210	-0.19407	 0.14252	 0.01378	-0.27916	-0.09828	-39.53088	 8.15806	
543	-0.61608	-0.47084	-0.91516	-0.71291	-0.97264	-0.76468	-0.56835	-0.85066	-0.22802	-2.60382	-0.03427	 0.77374	 0.07089	-0.20582	 0.14369	 0.00375	-0.30789	-0.08321	-39.42782	 8.12614	
544	-0.60461	-0.46950	-0.93229	-0.73401	-0.99092	-0.77894	-0.58930	-0.86658	-0.19807	-2.60555	-0.03864	 0.61360	 0.05969	-0.21748	 0.14483	-0.00667	-0.33561	-0.06856	-39.20188	 8.06535	
545	-0.59291	-0.46696	-0.94438	-0.75019	-1.00380	-0.78897	-0.60575	-0.87776	-0.17109	-2.59895	-0.04329	 0.47269	 0.05014	-0.22735	 0.14579	-0.01586	-0.35845	-0.05635	-38.91222	 7.99029	
546	-0.57714	-0.46234	-0.95545	-0.76682	-1.01557	-0.79812	-0.62317	-0.88790	-0.13819	-2.58186	-0.04967	 0.30478	 0.03910	-0.23868	 0.14685	-0.02684	-0.38395	-0.04255	-38.46471	 7.87603	
547	-0.55912	-0.45596	-0.96327	-0.78106	-1.02383	-0.80451	-0.63867	-0.89491	-0.10392	-2.55470	-0.05698	 0.13383	 0.02820	-0.24975	 0.14784	-0.03807	-0.40808	-0.02923	-37.90219	 7.73324	
548	-0.53893	-0.44781	-0.96784	-0.79289	-1.02856	-0.80817	-0.65226	-0.89880	-0.06842	-2.51760	-0.06510	-0.03931	 0.01748	-0.26049	 0.14874	-0.04948	-0.43077	-0.01644	-37.22811	 7.56223	
549	-0.51994	-0.43944	-0.96919	-0.80113	-1.02984	-0.80915	-0.66239	-0.89965	-0.03715	-2.47800	-0.07262	-0.18883	 0.00847	-0.26938	 0.14944	-0.05938	-0.44899	-0.00589	-36.56443	 7.39352	
550	-0.49590	-0.42805	-0.96780	-0.80855	-1.02809	-0.80780	-0.67243	-0.89776	 0.00016	-2.42284	-0.08194	-0.36383	-0.00180	-0.27934	 0.15014	-0.07100	-0.46875	 0.00589	-35.69355	 7.17131	
551	-0.46991	-0.41496	-0.96326	-0.81362	-1.02290	-0.80381	-0.68058	-0.89280	 0.03820	-2.35826	-0.09173	-0.53862	-0.01177	-0.28879	 0.15069	-0.08267	-0.48684	 0.01711	-34.72288	 6.92236	
552	-0.44614	-0.40241	-0.95691	-0.81614	-1.01574	-0.79833	-0.68608	-0.88614	 0.07126	-2.29561	-0.10040	-0.68765	-0.02005	-0.29643	 0.15105	-0.09266	-0.50096	 0.02626	-33.81498	 6.68820	
553	-0.41677	-0.38623	-0.94667	-0.81697	-1.00428	-0.78957	-0.69077	-0.87561	 0.11018	-2.21425	-0.11073	-0.85984	-0.02938	-0.30475	 0.15130	-0.10426	-0.51578	 0.03639	-32.67161	 6.39150	
554	-0.38572	-0.36846	-0.93347	-0.81557	-0.98954	-0.77834	-0.69364	-0.86215	 0.14930	-2.12431	-0.12117	-1.02944	-0.03831	-0.31238	 0.15137	-0.11576	-0.52879	 0.04590	-31.44253	 6.07029	
555	-0.35311	-0.34913	-0.91737	-0.81201	-0.97160	-0.76471	-0.69473	-0.84585	 0.18845	-2.02616	-0.13159	-1.19565	-0.04683	-0.31924	 0.15122	-0.12709	-0.53996	 0.05481	-30.13313	 5.72556	
556	-0.32400	-0.33137	-0.90134	-0.80727	-0.95374	-0.75117	-0.69426	-0.82967	 0.22188	-1.93579	-0.14041	-1.33480	-0.05378	-0.32447	 0.15091	-0.13664	-0.54805	 0.06196	-28.95111	 5.41215	
557	-0.28880	-0.30933	-0.88013	-0.79983	-0.93009	-0.73330	-0.69213	-0.80831	 0.26058	-1.82347	-0.15047	-1.49260	-0.06146	-0.32977	 0.15033	-0.14755	-0.55575	 0.06971	-27.50754	 5.02657	
558	-0.25237	-0.28591	-0.85630	-0.79042	-0.90352	-0.71327	-0.68833	-0.78435	 0.29876	-1.70417	-0.16016	-1.64478	-0.06865	-0.33414	 0.14949	-0.15815	-0.56159	 0.07685	-26.00009	 4.62070	
559	-0.22028	-0.26481	-0.83388	-0.78082	-0.87850	-0.69448	-0.68379	-0.76183	 0.33095	-1.59674	-0.16810	-1.77020	-0.07443	-0.33711	 0.14854	-0.16696	-0.56512	 0.08247	-24.66173	 4.25762	
560	-0.18194	-0.23906	-0.80550	-0.76791	-0.84681	-0.67073	-0.67704	-0.73335	 0.36772	-1.46581	-0.17682	-1.91004	-0.08069	-0.33962	 0.14717	-0.17688	-0.56753	 0.08845	-23.05177	 3.81751	
561	-0.14276	-0.21217	-0.77485	-0.75324	-0.81255	-0.64514	-0.66878	-0.70260	 0.40348	-1.32939	-0.18486	-2.04225	-0.08644	-0.34107	 0.14548	-0.18636	-0.56812	 0.09381	-21.39545	 3.36095	
562	-0.10288	-0.18423	-0.74206	-0.73690	-0.77586	-0.61781	-0.65907	-0.66972	 0.43807	-1.18806	-0.19213	-2.16622	-0.09168	-0.34141	 0.14347	-0.19536	-0.56694	 0.09857	-19.69907	 2.88942	
563	-0.06825	-0.15952	-0.71235	-0.72162	-0.74259	-0.59311	-0.64964	-0.63994	 0.46666	-1.06346	-0.19768	-2.26544	-0.09575	-0.34079	 0.14148	-0.20267	-0.56454	 0.10216	-18.21793	 2.47450	
564	-0.02745	-0.12990	-0.67595	-0.70239	-0.70178	-0.56289	-0.63741	-0.60346	 0.49864	-0.91461	-0.20329	-2.37250	-0.10004	-0.33898	 0.13883	-0.21068	-0.56017	 0.10581	-16.46393	 1.97930	
